bor;an;fi;rs;rscom;fi_ej;grp;stj;stjr;cat;catr;espic;mft;ccr;nat;sir;reg;dep;reg_diff;dep_diff;COMINSEE;NOMCOM;ARMT;CHLEJ0;FIPRE;ETAT_SAISIE;FINRAT;VAGUE;PROVENANCE;NUMVOI;TYPVOI;NOMVOI;BP;CPO;LIBCOM;COMPD;FILIALE0;SIRTET;RSTET;FIAUT1;RSAUT1;FIAUT2;RSAUT2;FIAUT3;RSAUT3;FIAUT4;RSAUT4;FIAUT5;RSAUT5;FIAUT6;RSAUT6;FIAUT7;RSAUT7;DADS_C1;DADS_C2;DADS_C3;DADS_C4;DADS_D1;MODEJ;TYPMD1;TYPMD2;TYPMD3;FIFU1;FIFU2;FIFU3;SCFU1;SCFU2;SCFU3;VAL;RESPREG
ID;2019;470000431;CENTRE HOSPITALIER DE VILLENEUVE;POLE DE SANTE DU VILLENEUVOIS;470000324;04;13;1;355;PUB2;1;0;;0;26470243200081;75;47;75;47;47323;VILLENEUVE-SUR-LOT;;0;;6;470000324;1;1;;;;CS 50319;47305;VILLENEUVE SUR LOT CEDEX;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;175
ID;2019;470000480;CENTRE HOSPITALIER DE MARMANDE - CHIC;;470001660;04;14;1;355;PUB2;1;0;;0;26470361200012;75;47;75;47;47157;MARMANDE;;0;;8;470001660;1;1;76;R;DOCTEUR COURRET;BP 311;47207;MARMANDE CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2019;470000522;CH AGEN NERAC - SITE DE NERAC;;470016171;04;14;1;355;PUB2;1;0;;0;20005309800071;75;47;75;47;47195;NERAC;;0;;6;470016171;2;;80;ALL;D'ALBRET;;47600;NERAC;;;;;470001918;IRM GROUPEMENT D'IMAGERIE MEDICALE DU PAYS DE L'AG;;;;;;;;;;;;;200053098;20005309800014;;;;0;;;;;;;;;;P;175
ID;2019;470000530;HOPITAL LOCAL DE CASTELJALOUX;;470000357;04;13;1;106;PUB2;1;0;;0;26470348900049;75;47;75;47;47052;CASTELJALOUX;;0;;6;470000357;1;1;;R;DES ABEILLES;BP 10;47700;CASTELJALOUX;;;;;;;;;;;;;;;;;;;264703489;26470348900049;;;;0;;;;;;;;;;P;175
ID;2019;470000548;HOPITAL LOCAL PENNE AGENAIS;;470000365;04;13;1;106;PUB2;1;0;;0;26470349700018;75;47;75;47;47203;PENNE-D'AGENAIS;;0;;6;470000365;1;;1;AV;DE LA MYRE MORY;;47140;PENNE D AGENAIS;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;175
ID;2019;470000555;CENTRE HOSPITALIER TONNEINS;;470001660;04;14;1;355;PUB2;1;0;;0;26470361200061;75;47;75;47;47310;TONNEINS;;0;;8;470001660;1;1;;CRS;DE L'ABBE LANUSSE;;47400;TONNEINS;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2019;470000563;CH DEPARTEMENTAL DE LA CANDELIE;;470000381;04;11;1;292;PUB3;1;0;;0;26470268900011;75;47;75;47;47209;PONT-DU-CASSE;;0;;6;470000381;1;1;;RTE;DE LA CANDELIE;;47480;PONT DU CASSE;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2019;470000571;CENTRE HOSPITALIER DE FUMEL;ELISABETH DESARNAUTS;470000407;04;13;1;106;PUB2;1;0;;0;26470249900023;75;47;75;47;47106;FUMEL;;;;6;470000407;1;;11;AV;LEON BLUM;CS 80009;47501;FUMEL CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2019;470001868;ANTENNE AUTODIALYSE AURAD PONT DU CASS;;330000266;07;60;3;146;PNL5;7;4;1;0;78185091200309;75;47;75;47;47209;PONT-DU-CASSE;;0;;6;330000266;1;1;;AV;JEAN SERRES;;47480;PONT DU CASSE;ZA DE MALERE;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2019;470002262;ANTENNE AUTODIALYSE AURAD BOE;;330000266;07;60;3;146;PNL5;7;4;1;0;78185091200283;75;47;75;47;47031;BOE;;0;;6;330000266;1;1;10;AV;PIERRE MENDES;;47550;BOE;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2019;470002320;ANTENNE AUTODIALYSE AURAD MARMANDE;;330000266;07;60;3;146;PNL5;7;4;1;0;78185091200317;75;47;75;47;47157;MARMANDE;;0;;6;330000266;1;1;12;R;JEAN GOUJON;;47200;MARMANDE;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2019;470002346;ANTENNE AUTODIALYSE AURAD CASTELJALOUX;;330000266;07;60;3;146;PNL5;7;4;1;0;78185091200325;75;47;75;47;47052;CASTELJALOUX;;0;;6;330000266;1;1;31;R;DE TURON;;47700;CASTELJALOUX;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2019;470002361;ANTENNE AUTODIALYSE AURAD STE LIVRADE;;330000266;07;60;3;146;PNL5;7;4;1;0;78185091200341;75;47;75;47;47252;SAINTE-LIVRADE-SUR-LOT;;0;;6;330000266;1;1;22;AV;DE BAGNARIA ARSA;;47110;STE LIVRADE SUR LOT;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2019;470002387;ANTENNE AUTODIALYSE AURAD TONNEINS;;330000266;07;60;3;146;PNL5;7;4;1;0;78185091200358;75;47;75;47;47310;TONNEINS;;0;;6;330000266;1;1;38;R;JEAN PANNO;;47400;TONNEINS;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2019;470002403;ANTENNE AUTODIALYSE AURAD FUMEL;;330000266;07;60;3;146;PNL5;7;4;1;0;78185091200366;75;47;75;47;47106;FUMEL;;0;;6;330000266;1;1;75;AV;LÉON BLUM;;47500;FUMEL;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2019;470002411;ANTENNE AUTODIALYSE AURAD NERAC;;330000266;07;60;3;146;PNL5;7;4;1;0;78185091200374;75;47;75;47;47195;NERAC;;0;;6;330000266;1;1;;RTE;DE CONDOM;;47600;NERAC;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2019;470002627;MECS TEMPORAIRE SPECIALISEE-STE BAZEIL;ASS. AIDE AUX JEUNES DIABETIQUES;750826307;09;61;3;109;PNL8;7;1;x;0;77568883100103;75;47;75;47;47233;SAINTE-BAZEILLE;;;;6;;1;1;17;AV;DE GRAVEYRON;;47180;STE BAZEILLE;MAISON FAMILIALE RURALE;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2019;470003062;MECS TEMPORAIRE DE PUJOLS -;ASS. AIDE AUX JEUNES DIABETIQUES;750826307;09;61;3;109;PNL8;7;1;x;0;77568883100194;75;47;75;47;47215;PUJOLS;;0;;6;;1;1;;;;LE BOSC;47300;PUJOLS;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2019;470008780;EHPAD-USLD DE POMPEYRIE CH AGEN NERAC;;470016171;04;14;1;362;PUB9;1;0;;0;20005309800030;75;47;75;47;47001;AGEN;;0;;6;470016171;2;;;AV;ROBERT SCHUMANN;POMPEYRIE;47000;AGEN;;;;;470001918;IRM GROUPEMENT D'IMAGERIE MEDICALE DU PAYS DE L'AG;;;;;;;;;;;;;200053098;20005309800014;;;;0;;;;;;;;;;P;175
ID;2019;470009358;HOSPITALISATION A DOMICILE 47;;470009309;09;60;3;127;PNL10;7;4;1;0;48751635300033;75;47;75;47;47051;CASTELCULIER;;0;;6;;1;1;367;RTE;DU CANAL;;47240;CASTELCULIER;;0;;;;;;;;;;;;;;;;;;48751635300025;;;0;0;;;;;;;;;;P;175
ID;2019;470010349;CENTRE DE RADIOTHÉRAPIE ET D'ONCOLOGIE;;470010331;18;79;2;698;PLU10;0;5;0;0;39290298700016;75;47;75;47;47001;AGEN;;0;;6;470010331;1;1;13;QU;DU DOCTEUR CALABET;;47000;AGEN;CLINIQUE DU DOCTEUR CALABET;0;;;;;;;;;;;;;;;;;392902987;;;;0;0;;;;;;;;;;P;175
ID;2019;470010364;CLINIQUE LA PALOUMERE;SOINS DE SUITE ET READAPTATION;470010356;09;95;2;109;PLU8;0;4;5;0;35271224400016;75;47;75;47;47058;CAUBEYRES;;0;;6;;1;1;;;;CAP DU BOSC;47160;CAUBEYRES;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2019;470012931;EHPAD - USLD ALZHEIMER CHIC TONNEINS;CENTRE HOSPITALIER;470001660;04;14;1;362;PUB9;1;0;;0;26470361200061;75;47;75;47;47310;TONNEINS;;0;;8;470001660;1;1;;CRS;ABBE LANUSSE;;47400;TONNEINS;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2019;470013558;ANTENNE AUTODIALYSE AURAD VILLENEUVE;;330000266;07;60;3;146;PNL5;7;4;1;0;78185091200101;75;47;75;47;47323;VILLENEUVE-SUR-LOT;;0;;6;330000266;1;1;266;R;PAUL LANGEVIN;;47300;VILLENEUVE SUR LOT;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2019;470016049;POLE DE SANTE DU VILLENEUVOIS;;470016023;09;89;3;697;PNL10;6;1;5;0;80863783900016;75;47;75;47;47323;VILLENEUVE-SUR-LOT;;0;;6;;1;1;;;;CS 80232;47305;VILLENEUVE SUR LOT CEDEX;;0;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;175
ID;2019;470016205;CH AGEN NERAC - ANTENNE SMUR DE NERAC;;470016171;04;14;1;355;PUB2;1;0;;0;20005309800048;75;47;75;47;47195;NERAC;;0;;6;470016171;2;;80;ALL;D'ALBRET;;47600;NERAC;CH DE NERAC;;;;470001918;IRM GROUPEMENT D'IMAGERIE MEDICALE DU PAYS DE L'AG;;;;;;;;;;;;;200053098;20005309800014;;;;0;;;;;;;;;;P;175
ID;2019;480000017;HOPITAL LOZERE SITE VALLEE DU LOT;;480780097;04;13;1;355;PUB2;1;0;;0;26480009500012;76;48;76;48;48095;MENDE;;0;;6;480780097;2;1;;AV;DU HUIT MAI 1945;;48000;MENDE;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;176
ID;2019;480000033;CH FANNY RAMADIER;;480780121;04;13;1;106;PUB2;1;0;;0;26480012900027;76;48;76;48;48140;SAINT-CHELY-D'APCHER;;0;;6;480780121;1;1;;RTE;DU MALZIEU;;48200;ST CHELY D APCHER;;;;;;;;;;;;;;;;;;;264800129;26480012900027;;;0;0;;;;;;;;;;P;176
ID;2019;480000041;CH DE FLORAC;;480780139;04;13;1;106;PUB2;1;0;;0;26480004600015;76;48;76;48;48061;FLORAC TROIS RIVIERES;;0;;6;480780139;1;1;6;;PLACE DE L'ANCIENNE GARE;;48400;FLORAC TROIS RIVIERES;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;176
ID;2019;480000058;CHS FRANCOIS TOSQUELLES;CHS FRANCOIS TOSQUELLES;480780147;14;11;1;292;PUB3;1;0;;0;26480011100017;76;48;76;48;48132;SAINT-ALBAN-SUR-LIMAGNOLE;;0;;8;480780147;1;1;;R;DE L'HOPITAL;;48120;ST ALBAN SUR LIMAGNOLE;;;;;;;;;;;;;;;;;;;264800111;26480011100017;;;0;0;;;;;;;;;;P;176
ID;2019;480000066;CH ST JACQUES MARVEJOLS;POLE MEDICO CHIRURGICAL;480780154;04;13;1;106;PUB2;1;0;;0;26480008700019;76;48;76;48;48092;MARVEJOLS;;0;;6;480780154;1;1;;CHE;JEAN FONTUGNE;;48100;MARVEJOLS;;;;;;;;;;;;;;;;;;;264800087;26480008700019;26480008700027;;0;0;;;;;;;;;;P;176
ID;2019;480000074;CH LANGOGNE;;480780162;04;13;1;106;PUB2;1;0;;0;26480005300011;76;48;76;48;48080;LANGOGNE;;0;;6;480780162;1;1;;AV;DE LA TUILERIE;;48300;LANGOGNE;;;;;;;;;;;;;;;;;;;264800053;26480005300011;;;0;0;;;;;;;;;;P;176
ID;2019;480000793;SSR SPECIALISE EN PNEUMOLOGIE ANTRENAS;;480782101;09;61;3;109;PNL8;7;1;1;0;77609819600012;76;48;76;48;48005;ANTRENAS;;0;;6;;1;1;;RTE;DE NASBINALS;;48100;ANTRENAS;;0;;;;;;;;;;;;;;;;;776098212;77609821200082;;;0;0;;;;;;;;;;P;176
ID;2019;480000835;CENTRE POSTCURE ALCOOLIQUE STE MARIE;;480000827;10;17;1;430;PUB7;1;0;;0;26480086300021;76;48;76;48;48034;LA CANOURGUE;;0;;6;;1;1;6;PL;DU PRE COMMUN;;48500;LA CANOURGUE;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;176
ID;2019;480001403;AIDER SANTE CENTRE UAD UDM HOP LOZERE;HOPITAL LOZERE;340000264;07;60;3;141;PNL5;6;4;1;0;31147185800259;76;48;76;48;48095;MENDE;;0;;6;340000264;1;;;AV;DU 8 MAI 1945;;48001;MENDE CEDEX;SITE VALLEE DU LOT;0;;;;;;;;;;;;;;;;;311471858;31147185800259;;;;0;;;;;;;;;;P;176
ID;2019;480001783;AIDER SANTE UAD UDM HOPITAL LOZERE;HOPITAL LOZERE;340000264;07;60;3;146;PNL5;6;4;1;0;31147185800242;76;48;76;48;48092;MARVEJOLS;;0;;6;340000264;1;;;CHE;JEAN FONTUGNE;;48100;MARVEJOLS;SITE DU GEVAUDAN;0;;;;;;;;;;;;;;;;;311471858;31147185800242;;;;0;;;;;;;;;;P;176
ID;2019;480001825;HAD LOZERE;;750047367;09;95;2;127;PLU10;0;4;5;0;49982497700106;76;48;76;48;48095;MENDE;;0;;6;;1;1;49;AV;DU 8 MAI 1945;;48000;MENDE;;0;;;;;;;;;;;;;;;;;499824977;49982497700163;;;;0;;;;;;;;;;P;176
ID;2019;480002948;HOPITAL LOZERE SITE GEVAUDAN;POLE MEDICO CHIRURGICAL;480780097;04;13;1;355;PUB2;1;0;;0;26480009500129;76;48;76;48;48092;MARVEJOLS;;0;;6;480780097;2;1;;CHE;JEAN FONTUGNE;;48100;MARVEJOLS;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;176
ID;2019;480780212;CENTRE POST CURE LE BOY;CHATEAU DU BOY;480782168;09;60;3;109;PNL8;7;1;1;0;77560903500016;76;48;76;48;48081;LANUEJOLS;;0;;6;;1;1;;;;;48000;LANUEJOLS;;0;;;;;;;;;;;;;;;;;775609035;77560903500016;;;0;0;;;;;;;;;;P;176
ID;2019;480780279;MOYEN SEJOUR HOP LOZERE;;480780097;04;13;1;355;PUB2;1;0;;0;26480009500061;76;48;76;48;48095;MENDE;;0;;6;480780097;2;1;51;AV;DU 8 MAI 1945;;48000;MENDE;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;176
ID;2019;480780287;MAISON DE REPOS LES TILLEULS;;480001635;09;60;3;109;PNL8;7;1;1;0;77611156900013;76;48;76;48;48092;MARVEJOLS;;0;;6;;1;1;8;R;D'AURELLE DE PALADINE;;48100;MARVEJOLS;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;176
ID;2019;480780543;SSR PEDIATRIQUE LES ECUREUILS;;480782101;09;61;3;109;PNL8;7;1;1;0;77609821200157;76;48;76;48;48005;ANTRENAS;;0;;6;;1;1;;RTE;DE NASBINALS;;48100;ANTRENAS;;0;;;;;;;;;;;;;;;;;776098212;77609821200157;;;0;0;;;;;;;;;;P;176
ID;2019;480783034;CRF DE MONTRODAT;;480782101;09;61;3;109;PNL8;7;1;1;0;77609821200058;76;48;76;48;48103;MONTRODAT;;0;;6;;1;1;;;;VIMENET;48100;MONTRODAT;;0;;;;;;;;;;;;;;;;;776098212;77609821200058;;;0;0;;;;;;;;;;P;176
ID;2019;490000049;CHU D' ANGERS :SITE LARREY;;490000031;04;13;1;101;PUB1;1;0;;0;26490003600015;52;49;52;49;49007;ANGERS;;0;;7;490000031;2;1;4;R;LARREY;;49933;ANGERS CEDEX 9;;;;;;;;;;;;;;;;;;;264900036;26490003600015;;;0;0;;;;;;;;;;A;152
ID;2019;490000106;CESAME STE GEMMES SUR LOIRE;;490000163;14;11;1;292;PUB3;1;0;;0;26490061400019;52;49;52;49;49278;SAINTE-GEMMES-SUR-LOIRE;;0;;6;490000163;1;1;;;;BP 50089;49137;LES PONTS DE CE CEDEX;;;;;;;;;;;;;;;;;;;264900614;26490061400019;;;0;0;;;;;;;;;;P;152
ID;2019;490000155;ICO - SITE PAUL PAPIN;CENTRE PAUL PAPIN;490017258;18;65;3;131;PNL6;6;1;2;0;00000532254307;52;49;52;49;49007;ANGERS;;;;6;490017258;2;1;15;R;ANDRE BOCQUEL;CS 10059;49055;ANGERS CEDEX 02;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2019;490000239;BAUGEOIS VALLÉE:SITE DE BAUGÉ;;490015765;04;14;1;106;PUB2;1;0;;0;26490664500017;52;49;52;49;49018;BAUGE-EN-ANJOU;;0;;6;490015765;1;1;9;CHE;RANCAN;CS 20073;49150;BAUGE EN ANJOU;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2019;490000247;CLINIQUE SAINT-DIDIER;;490000130;15;95;2;161;PLU7;0;4;5;0;06920094700013;52;49;52;49;49015;AVRILLE;;0;;6;;1;1;13;AV;DU COMMANDANT MESNARD;;49240;AVRILLE;PARC DE LA HAYE;0;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;152
ID;2019;490000254;BAUGEOIS VALLÉE: SITE DE BEAUFORT;;490015765;04;14;1;106;PUB2;1;0;;0;26490664500058;52;49;52;49;49021;BEAUFORT-EN-ANJOU;;0;;6;490015765;1;1;14;R;DE L HOPITAL;BP 89;49250;BEAUFORT EN ANJOU;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2019;490000262;CLINIQUE SAINT JOSEPH;;490000171;09;73;2;365;PLU4;0;5;5;0;06620005600027;52;49;52;49;49353;TRELAZE;;0;;6;;2;1;51;R;DE LA FOUCAUDIERE;;49800;TRELAZE;;1;447490608;GROUPE ST JOSEPH;;;;;;;;;;;;;;;066200056;;;;0;0;;;;;;;;;;P;152
ID;2019;490000296;HOPITAL LOCAL DE CANDE;AIME JALLOT;440053643;04;14;1;355;PUB2;1;0;;0;20007304700017;52;49;52;49;49054;CANDE;;;;6;440053643;1;1;1;BD;DE L'ERDRE;BP 28;49440;CANDE;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2019;490000312;HAD D'ANGERS ET SA RÉGION;;490012176;09;78;2;127;PLU10;0;4;5;0;41396841300026;52;49;52;49;49278;SAINTE-GEMMES-SUR-LOIRE;;0;;6;;1;1;27;RTE;DE BOUCHEMAINE;BP 10015;49130;STE GEMMES SUR LOIRE;;0;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;152
ID;2019;490000320;HOPITAL CORNICHE ANGEVINE À CHALONNES;;490000395;04;13;1;106;PUB2;1;0;;0;26490008500012;52;49;52;49;49063;CHALONNES-SUR-LOIRE;;0;;6;490000395;1;1;13;R;JEAN ROBIN;BP 47;49290;CHALONNES SUR LOIRE;;;;;;;;;;;;;;;;;;;264900085;26490008500012;;;;0;;;;;;;;;;P;152
ID;2019;490000338;CENTRE HOSPITALIER DOUE EN ANJOU;;490000403;04;13;1;106;PUB2;1;0;;0;26490048100013;52;49;52;49;49125;DOUE-EN-ANJOU;;0;;6;490000403;1;1;30ter;RUE;SAINT FRANCOIS;DOUE LA FONTAINE;49700;DOUE EN ANJOU;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2019;490000353;CENTRE HOSPITALIER DE LONGUÉ;;490000411;04;13;1;106;PUB2;1;0;;0;26490049900015;52;49;52;49;49180;LONGUE-JUMELLES;;0;;6;490000411;1;1;;R;DU DOCTEUR RABILLOUD;;49160;LONGUE JUMELLES;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2019;490000494;CH LAYON-AUBANCE MARTIGNE BRIAND;;490000429;04;13;1;106;PUB2;1;0;;0;26490046500016;52;49;52;49;49086;TERRANJOU;;0;;6;490000429;1;1;12;R;COLONEL PANAGET;MARTIGNE-BRIAND;49540;TERRANJOU;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2019;490000569;CENTRE HOSPITALIER POUANCE;THIERRY DE LANGERAYE;440000313;04;14;1;355;PUB2;1;0;;0;26490019200016;52;49;52;49;49248;OMBREE D'ANJOU;;0;;6;440000313;1;1;1;BD;DE LA PREVALAYE;;49420;OMBREE D ANJOU;;;;;;;;;;;;;;;;;;;264900192;26490019200016;;;0;0;;;;;;;;;;P;152
ID;2019;490000601;MAISON DE CONVALESCENCE LES RECOLLETS;;490015856;09;60;3;109;PNL8;6;1;0;0;43425895000014;52;49;52;49;49125;DOUE-EN-ANJOU;;;;6;;1;1;3;R;DES PETITS BOIS;;49700;DOUE EN ANJOU;;0;;;;;;;;;;;;;;;;;434258950;43425895000014;;;0;0;;;;;;;;;;P;152
ID;2019;490000635;CENTRE HOSPITALIER DE CHOLET;;490000676;04;13;1;355;PUB2;1;0;;0;26490039000016;52;49;52;49;49099;CHOLET;;0;;6;490000676;1;1;1;R;MARENGO;;49325;CHOLET CEDEX;;;;;490004405;GIE IRM du Choletais;;;;;;;;;;;;;264900390;26490039000016;;;0;0;;;;;;;;;;P;152
ID;2019;490000643;CENTRE SSR DU CHILLON;;440042844;09;40;3;109;PNL8;6;1;4;0;42869200800132;52;49;52;49;49183;VAL D'ERDRE-AUXENCE;;0;;6;;1;1;;;;LE CHILLON;49370;VAL D ERDRE AUXENCE;;1;428692008;UGECAM BRETAGNE PAYS DE LA LOIRE;;;;;;;;;;;;;;;428692008;;;;0;0;;;;;;;;;;P;152
ID;2019;490000650;HOPITAL LOCAL INTERCOMMUNAL LYS HYROME;;490007689;04;14;1;106;PUB2;1;0;;0;26490667800042;52;49;52;49;49092;CHEMILLE-EN-ANJOU;;0;;6;490007689;1;1;6;R;SAINT-GILLES;CHEMILLE;49120;CHEMILLE EN ANJOU;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2019;490000700;HOPITAL SAINT- JOSEPH;;490000692;09;60;3;129;PNL4;7;1;1;0;78614015200012;52;49;52;49;49218;MONTREVAULT-SUR-EVRE;;0;;6;;2;1;18;AV;DU PLESSIS;CHAUDRON-EN-MAUGES;49110;MONTREVAULT SUR EVRE;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2019;490000817;CENTRE SSR DE MONTFAUCON-MONTIGNE;;490000759;09;60;3;109;PNL8;7;1;1;0;78617729500015;52;49;52;49;49301;SEVREMOINE;;0;;6;;1;1;7;R;GUILLAUME RENE MACE;MONTFAUCON-MONTIGNE;49450;SEVREMOINE;;0;;;;;;;;;;;;;;;;;;78617729500015;;;;0;;;;;;;;;;P;152
ID;2019;490001765;CENTRE HOSPITALIER DE SAUMUR;;490528452;04;13;1;355;PUB2;1;0;;0;26490052300012;52;49;52;49;49328;SAUMUR;;0;;6;490528452;1;1;;RTE;DE FONTEVRAUD;BP 100;49403;SAUMUR CEDEX;;;;;;;;;;;;;;;;;;;264900523;26490052300012;;;0;0;;;;;;;;;;P;152
ID;2019;490001831;HOPITAL LOCAL INTERCOMMUNAL LYS HYROME;;490007689;04;14;1;106;PUB2;1;0;;0;26490667800075;52;49;52;49;49373;LYS-HAUT-LAYON;;0;;6;490007689;1;1;70;R;NATIONALE;BP 49 - VIHIERS;49310;LYS HAUT LAYON;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2019;490002037;POLYCLINIQUE DU PARC;;490000890;09;95;2;365;PLU4;0;4;5;0;80054343100012;52;49;52;49;49099;CHOLET;;1;490000890;6;;2;1;;AV;DES SABLES;LA CHAUVELLIERE;49300;CHOLET;;1;813958410;Vivalto santé SA;;;;;;;;;;;;;;;800543431;;;;;0;;;;;;;;;;P;152
ID;2019;490002979;INST. PSYCHOTHERAPIQUE LA MENANTIERE;;490535705;15;60;3;161;PNL7;7;4;1;0;78618552000032;52;49;52;49;49023;BEAUPREAU-EN-MAUGES;;0;;6;;1;1;;;;LE PIN-EN-MAUGES;49600;BEAUPREAU EN MAUGES;PARC DE LA MENANTIERE;0;;;;;;;;;;;;;;;;;786185520;78618552000032;;;0;0;;;;;;;;;;P;152
ID;2019;490004256;HOPITAL PRIVE ST MARTIN BEAUPREAU;;490001716;09;60;3;129;PNL4;6;1;1;0;78612741500028;52;49;52;49;49023;BEAUPREAU-EN-MAUGES;;;;6;;2;1;49;R;LOUISE VOISINE;BP 56;49600;BEAUPREAU EN MAUGES;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;490020773;;;;;;P;152
ID;2019;490007499;CENTRE HEMODIALYSE-BOCQUEL;;440002590;07;65;3;141;PNL5;6;4;1;0;30266606000488;52;49;52;49;49007;ANGERS;;0;;6;440002590;1;1;5;R;ANDRE BOCQUEL;;49000;ANGERS;;0;;;;;;;;;;;;;;;;;302666060;30266606000488;;;;0;;;;;;;;;;P;152
ID;2019;490007549;CTRE BASSE VISION ET TROUBLES AUDITION;;490535168;09;47;3;109;PNL8;6;1;1;0;77560962101318;52;49;52;49;49007;ANGERS;;0;;6;;1;1;4;R;DE L'ABBE FREMOND;;49100;ANGERS;;0;;;;;;;;;;;;;;;;;775609621;77560962101318;;;0;0;;;;;;;;;;P;152
ID;2019;490007929;CLINIQUE CHIRURGICALE DE LA LOIRE;SITE POLE DE SANTE DU SAUMUROIS;490000627;09;73;2;128;PLU4;0;4;5;0;32681650100042;52;49;52;49;49328;SAUMUR;;0;;6;;2;1;;R;DES ROLLETIERES;BP 70016;49401;SAUMUR;;1;351509690;SA HOLDING HOSPITALIERE ET HOTELIERE;;;;;;;;;;;;;;;326816501;32681650100042;;;0;0;;;;;;;;;;P;152
ID;2019;490008224;CENTRE AUTODIALYSE-LESCURE;;440002590;07;65;3;146;PNL5;6;4;0;0;30266606000405;52;49;52;49;49099;CHOLET;;0;;6;440002590;1;1;3;R;LESCURE;;49300;CHOLET;;0;;;;;;;;;;;;;;;;;302666060;30266606000405;;;;0;;;;;;;;;;P;152
ID;2019;490008604;USLD HL ST NICOLAS ANGERS;;490001070;04;13;1;362;PUB9;1;0;;0;26490002800012;52;49;52;49;49007;ANGERS;;;;6;490001070;1;1;14;R;DE L'ABBAYE;BP 82013;49016;ANGERS CEDEX 01;;;;;;;;;;;;;;;;;;;264900028;26490002800012;;;0;0;;;;;;;;;;P;152
ID;2019;490009008;CENTRE HEMODIALYSE;SITE DU CENTRE HOSPITALIER;440002590;07;65;3;141;PNL5;6;4;1;0;30266606000132;52;49;52;49;49099;CHOLET;;0;;6;440002590;1;1;1;R;MARENGO;;49303;CHOLET CEDEX;;0;;;;;;;;;;;;;;;;;302666060;30266606000132;;;;0;;;;;;;;;;P;152
ID;2019;490009248;CENTRE DE SOINS DE SUITE SAINT- CLAUDE;;490535168;09;47;3;109;PNL8;6;1;1;0;77560962100955;52;49;52;49;49353;TRELAZE;;0;;6;;1;1;45;R;DE LA FOUCAUDIERE;;49800;TRELAZE;VILLAGE SANTE ANGERS LOIRE;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
